filename,rouge_1_recall,rouge_1_precision,rouge_1_f_score,rouge_2_recall,rouge_2_precision,rouge_2_f_score,rouge_l_recall,rouge_l_precision,rouge_l_f_score
openai_23934175.txt.json,0.34601,0.52,0.41553,0.08015,0.12069,0.09633,0.22814,0.34286,0.27398
openai_24192840.txt.json,0.31429,0.5641,0.40367,0.07168,0.12903,0.09216,0.17143,0.30769,0.22018
openai_24215626.txt.json,0.40996,0.4693,0.43763,0.15769,0.18062,0.16838,0.30268,0.34649,0.32311
openai_24300108.txt.json,0.30769,0.56716,0.39895,0.10163,0.18797,0.13193,0.16599,0.30597,0.21522
openai_24482640.txt.json,0.39615,0.54211,0.45778,0.09266,0.12698,0.10714,0.26538,0.36316,0.30666
openai_24532791.txt.json,0.28352,0.64348,0.39361,0.09615,0.2193,0.13369,0.15709,0.35652,0.21809
openai_24552547.txt.json,0.44059,0.51149,0.4734,0.0995,0.11561,0.10695,0.22772,0.26437,0.24468
openai_24672735.txt.json,0.36054,0.36054,0.36054,0.06164,0.06164,0.06164,0.18367,0.18367,0.18367
openai_2478231.txt.json,0.36973,0.67421,0.47757,0.13682,0.25,0.17685,0.17866,0.32579,0.23077
openai_25277158.txt.json,0.41964,0.55294,0.47716,0.11659,0.15385,0.13265,0.28571,0.37647,0.32487
openai_25426027.txt.json,0.53744,0.51477,0.52586,0.20796,0.19915,0.20346,0.29515,0.2827,0.28879
openai_25526801.txt.json,0.40237,0.47887,0.4373,0.10119,0.12057,0.11003,0.28402,0.33803,0.30868
openai_25904064.txt.json,0.66234,0.1828,0.28652,0.23684,0.06475,0.1017,0.36364,0.10036,0.15731
openai_26009832.txt.json,0.37037,0.44693,0.40506,0.12093,0.14607,0.13232,0.23148,0.27933,0.25316
openai_26061748.txt.json,0.51031,0.55618,0.53226,0.16062,0.17514,0.16757,0.25773,0.2809,0.26882
openai_26135587.txt.json,0.3545,0.44371,0.39412,0.1117,0.14,0.12426,0.24868,0.31126,0.27647
openai_26362109.txt.json,0.39752,0.47761,0.4339,0.14375,0.17293,0.157,0.19255,0.23134,0.21017
openai_26388769.txt.json,0.512,0.44138,0.47407,0.12903,0.11111,0.1194,0.24,0.2069,0.22222
openai_26425313.txt.json,0.32599,0.47436,0.38642,0.10177,0.14839,0.12074,0.22907,0.33333,0.27154
openai_26620827.txt.json,0.38393,0.34959,0.36596,0.0991,0.09016,0.09442,0.21429,0.19512,0.20426
openai_26693196.txt.json,0.31148,0.54676,0.39687,0.107,0.18841,0.13649,0.2459,0.43165,0.31331
openai_26698563.txt.json,0.36232,0.53191,0.43103,0.08738,0.12857,0.10405,0.25604,0.37589,0.3046
openai_26759600.txt.json,0.44737,0.49275,0.46896,0.13245,0.14599,0.13889,0.23026,0.25362,0.24138
openai_26771015.txt.json,0.35498,0.49697,0.41414,0.07391,0.10366,0.08629,0.2381,0.33333,0.27778
openai_26867006.txt.json,0.43646,0.45665,0.44633,0.11111,0.11628,0.11364,0.25414,0.2659,0.25989
openai_26883674.txt.json,0.23188,0.4183,0.29836,0.06182,0.11184,0.07963,0.16667,0.30065,0.21445
openai_26989696.txt.json,0.30435,0.43151,0.35694,0.08252,0.11724,0.09686,0.14493,0.20548,0.16997
openai_26989706.txt.json,0.41237,0.58394,0.48338,0.14508,0.20588,0.17021,0.29897,0.42336,0.35045
openai_27398178.txt.json,0.39462,0.67176,0.49718,0.19369,0.33077,0.24432,0.287,0.48855,0.36159
openai_28025003.txt.json,0.41176,0.36458,0.38674,0.10059,0.08901,0.09445,0.23529,0.20833,0.22099
openai_28081773.txt.json,0.40394,0.42268,0.4131,0.08911,0.09326,0.09114,0.2069,0.21649,0.21159
openai_28085050.txt.json,0.4433,0.22872,0.30175,0.13542,0.06952,0.09187,0.29897,0.15426,0.20351
openai_28328845.txt.json,0.3114,0.568,0.40226,0.11894,0.21774,0.15384,0.23246,0.424,0.30029
openai_28341742.txt.json,0.42857,0.62011,0.50685,0.10853,0.1573,0.12844,0.18147,0.26257,0.21461
openai_28357313.txt.json,0.24314,0.56364,0.33973,0.05906,0.13761,0.08265,0.10588,0.24545,0.14794
openai_28532672.txt.json,0.49367,0.5493,0.52,0.16525,0.18396,0.1741,0.22785,0.25352,0.24
openai_28751072.txt.json,0.40314,0.62097,0.48889,0.12105,0.18699,0.14696,0.31414,0.48387,0.38095
openai_28835437.txt.json,0.42105,0.58667,0.49025,0.125,0.1745,0.14566,0.18182,0.25333,0.2117
openai_29232865.txt.json,0.41414,0.53247,0.46591,0.1066,0.13725,0.12,0.20707,0.26623,0.23295
openai_29372157.txt.json,0.2,0.5,0.28571,0.05948,0.14953,0.08511,0.15926,0.39815,0.22751
openai_29720994.txt.json,0.33887,0.58286,0.42857,0.10333,0.17816,0.1308,0.14618,0.25143,0.18487
openai_29853884.txt.json,0.37241,0.3913,0.38162,0.08333,0.08759,0.08541,0.21379,0.22464,0.21908
openai_30050108.txt.json,0.23636,0.41935,0.30232,0.08029,0.14286,0.1028,0.13091,0.23226,0.16744
openai_30278795.txt.json,0.38235,0.41489,0.39796,0.09852,0.10695,0.10256,0.25,0.27128,0.26021
openai_30296261.txt.json,0.35165,0.62338,0.44965,0.07353,0.13072,0.09412,0.17582,0.31169,0.22482
openai_30338186.txt.json,0.37441,0.52667,0.43768,0.11905,0.16779,0.13928,0.27488,0.38667,0.32133
openai_30400950.txt.json,0.46341,0.34969,0.3986,0.12295,0.09259,0.10563,0.34146,0.25767,0.29371
openai_30412320.txt.json,0.34127,0.55844,0.42364,0.11155,0.18301,0.13861,0.24206,0.3961,0.30049
openai_30621090.txt.json,0.39437,0.49123,0.4375,0.09906,0.12353,0.10995,0.17371,0.21637,0.19271
openai_30697269.txt.json,0.33858,0.40566,0.3691,0.09524,0.11429,0.1039,0.27559,0.33019,0.30043
openai_30785934.txt.json,0.2699,0.53425,0.35862,0.04514,0.08966,0.06005,0.17301,0.34247,0.22989
openai_31114497.txt.json,0.39899,0.55245,0.46334,0.15736,0.21831,0.18289,0.32323,0.44755,0.37536
openai_31292491.txt.json,0.42609,0.46445,0.44444,0.09607,0.10476,0.10023,0.1913,0.20853,0.19954
openai_31387225.txt.json,0.37766,0.4863,0.42515,0.08556,0.11034,0.09638,0.17553,0.22603,0.1976
openai_31438536.txt.json,0.37222,0.44371,0.40483,0.09497,0.11333,0.10334,0.17778,0.21192,0.19335
openai_31515467.txt.json,0.35106,0.65132,0.45622,0.13523,0.25166,0.17593,0.26241,0.48684,0.34101
openai_31598157.txt.json,0.41706,0.52071,0.46316,0.12381,0.15476,0.13757,0.22749,0.28402,0.25263
openai_31623127.txt.json,0.47423,0.45098,0.46231,0.11399,0.10837,0.11111,0.24227,0.23039,0.23618
openai_31646728.txt.json,0.35019,0.51724,0.41763,0.10938,0.16185,0.13054,0.29183,0.43103,0.34803
openai_31692481.txt.json,0.27246,0.71094,0.39394,0.1021,0.26772,0.14782,0.20659,0.53906,0.2987
openai_31734469.txt.json,0.51596,0.4899,0.50259,0.18182,0.17259,0.17708,0.24468,0.23232,0.23834
openai_31776283.txt.json,0.29043,0.41315,0.34109,0.06291,0.08962,0.07393,0.17492,0.24883,0.20543
openai_31878829.txt.json,0.30662,0.55346,0.39462,0.12238,0.22152,0.15766,0.16376,0.2956,0.21076
openai_31921993.txt.json,0.33469,0.65079,0.44204,0.07787,0.152,0.10298,0.25306,0.49206,0.33423
openai_31933937.txt.json,0.43913,0.58721,0.50249,0.20087,0.26901,0.23,0.26087,0.34884,0.29851
openai_32116644.txt.json,0.32051,0.34965,0.33445,0.08387,0.09155,0.08754,0.1859,0.2028,0.19398
openai_32252380.txt.json,0.43478,0.53191,0.47847,0.18777,0.22995,0.20673,0.21304,0.26064,0.23445
openai_32281301.txt.json,0.5,0.50505,0.50251,0.17057,0.1723,0.17143,0.29667,0.29966,0.29816
openai_32524041.txt.json,0.36546,0.55152,0.43961,0.13306,0.20122,0.16019,0.25301,0.38182,0.30435
openai_32547622.txt.json,0.20635,0.56173,0.30183,0.03409,0.09317,0.04992,0.13379,0.3642,0.19569
openai_32694387.txt.json,0.48971,0.55869,0.52193,0.16942,0.1934,0.18062,0.21811,0.24883,0.23246
openai_32751594.txt.json,0.51825,0.37766,0.43692,0.19118,0.13904,0.16099,0.22628,0.16489,0.19077
openai_32823611.txt.json,0.343,0.50714,0.40922,0.07767,0.11511,0.09275,0.16908,0.25,0.20173
openai_32859047.txt.json,0.37727,0.54605,0.44623,0.14612,0.21192,0.17297,0.17273,0.25,0.2043
openai_32922090.txt.json,0.26623,0.47399,0.34095,0.10098,0.18023,0.12944,0.21429,0.3815,0.27443
openai_32967898.txt.json,0.49004,0.46768,0.4786,0.12,0.1145,0.11719,0.21912,0.20913,0.21401
openai_32992627.txt.json,0.43541,0.36546,0.39738,0.13942,0.11694,0.12719,0.21053,0.17671,0.19214
openai_33050010.txt.json,0.25668,0.26966,0.26301,0.01075,0.0113,0.01102,0.13369,0.14045,0.13699
openai_33053851.txt.json,0.42781,0.43956,0.43361,0.05914,0.06077,0.05994,0.20856,0.21429,0.21139
openai_33195652.txt.json,0.54737,0.51148,0.52882,0.23944,0.22368,0.23129,0.35439,0.33115,0.34238
openai_33269027.txt.json,0.40945,0.53333,0.46325,0.083,0.10825,0.09396,0.29528,0.38462,0.33408
openai_33315875.txt.json,0.36765,0.54945,0.44053,0.07749,0.11602,0.09292,0.17279,0.25824,0.20704
openai_33330683.txt.json,0.36,0.23789,0.28648,0.10738,0.0708,0.08534,0.21333,0.14097,0.16976
openai_33420151.txt.json,0.32039,0.51163,0.39403,0.12195,0.19531,0.15015,0.18932,0.30233,0.23284
openai_33425836.txt.json,0.39556,0.51744,0.44836,0.07143,0.09357,0.08101,0.16889,0.22093,0.19144
openai_33597031.txt.json,0.35507,0.56,0.43459,0.12,0.18966,0.14699,0.23188,0.36571,0.28381
openai_33711246.txt.json,0.45251,0.37674,0.41116,0.1236,0.1028,0.11224,0.24022,0.2,0.21827
openai_33810185.txt.json,0.41176,0.41791,0.41481,0.10345,0.105,0.10422,0.19118,0.19403,0.19259
openai_33890804.txt.json,0.3506,0.44221,0.39111,0.072,0.09091,0.08036,0.26295,0.33166,0.29334
openai_33945221.txt.json,0.26768,0.44915,0.33544,0.06091,0.10256,0.07643,0.18687,0.31356,0.23418
openai_33968158.txt.json,0.38494,0.56442,0.45771,0.08824,0.12963,0.105,0.25941,0.38037,0.30846
openai_34007765.txt.json,0.31467,0.62105,0.4177,0.10428,0.20635,0.13855,0.21067,0.41579,0.27965
openai_34111113.txt.json,0.47674,0.45556,0.46591,0.15205,0.14525,0.14857,0.26163,0.25,0.25568
openai_34194233.txt.json,0.34628,0.40075,0.37153,0.09091,0.10526,0.09756,0.24272,0.2809,0.26042
openai_34374204.txt.json,0.31579,0.62222,0.41895,0.10566,0.20896,0.14035,0.15789,0.31111,0.20947
openai_34393272.txt.json,0.46512,0.47244,0.46875,0.16406,0.16667,0.16535,0.22481,0.22835,0.22657
openai_34407074.txt.json,0.35242,0.4908,0.41026,0.0531,0.07407,0.06186,0.1674,0.23313,0.19487
openai_34485977.txt.json,0.39145,0.62304,0.48081,0.16502,0.26316,0.20284,0.29276,0.46597,0.35959
openai_34496629.txt.json,0.36275,0.38542,0.37374,0.06931,0.07368,0.07143,0.17647,0.1875,0.18182
openai_34591906.txt.json,0.30263,0.575,0.39655,0.10231,0.19497,0.1342,0.14145,0.26875,0.18535
openai_34787529.txt.json,0.34529,0.53846,0.42076,0.13063,0.20423,0.15934,0.24664,0.38462,0.30055
openai_34790706.txt.json,0.45734,0.48029,0.46853,0.17808,0.18705,0.18245,0.33447,0.35125,0.34265
openai_34835196.txt.json,0.48,0.60759,0.53631,0.1809,0.2293,0.20224,0.235,0.29747,0.26257
openai_34867043.txt.json,0.31148,0.608,0.41193,0.09877,0.19355,0.13079,0.14344,0.28,0.1897
openai_34977426.txt.json,0.37569,0.43871,0.40476,0.14444,0.16883,0.15569,0.19337,0.22581,0.20833
openai_35012613.txt.json,0.45645,0.43813,0.4471,0.17832,0.17114,0.17466,0.31359,0.301,0.30717
openai_35014954.txt.json,0.2583,0.52632,0.34653,0.05556,0.11364,0.07463,0.1107,0.22556,0.14851
openai_35062787.txt.json,0.34426,0.42,0.37838,0.06044,0.07383,0.06647,0.16393,0.2,0.18018
openai_35099707.txt.json,0.63393,0.3287,0.43292,0.22523,0.11628,0.15338,0.36607,0.18981,0.25
openai_35134952.txt.json,0.41365,0.52551,0.46292,0.14516,0.18462,0.16253,0.21687,0.27551,0.2427
openai_35141450.txt.json,0.47328,0.55856,0.5124,0.16092,0.19005,0.17428,0.25573,0.3018,0.27686
openai_35195153.txt.json,0.38926,0.62366,0.47934,0.16835,0.27027,0.20747,0.31879,0.51075,0.39256
openai_35224181.txt.json,0.43902,0.5625,0.49315,0.07353,0.09434,0.08265,0.17561,0.225,0.19726
openai_35271201.txt.json,0.43902,0.44681,0.44288,0.09441,0.09609,0.09524,0.18815,0.19149,0.18981
openai_35290508.txt.json,0.41096,0.4,0.40541,0.14433,0.14047,0.14237,0.27397,0.26667,0.27027
openai_35300244.txt.json,0.48421,0.43192,0.45657,0.07937,0.07075,0.07481,0.22632,0.20188,0.2134
openai_35410568.txt.json,0.38095,0.57143,0.45714,0.13971,0.20994,0.16777,0.28205,0.42308,0.33846
openai_35449781.txt.json,0.29195,0.6,0.39278,0.10438,0.21528,0.14059,0.2349,0.48276,0.31603
openai_35458558.txt.json,0.48649,0.53202,0.50824,0.15837,0.17327,0.16549,0.24324,0.26601,0.25412
openai_35494918.txt.json,0.42105,0.45283,0.43636,0.12353,0.13291,0.12805,0.25146,0.27044,0.2606
openai_35520829.txt.json,0.42771,0.44099,0.43425,0.13333,0.1375,0.13538,0.21687,0.2236,0.22018
openai_35574795.txt.json,0.24747,0.42609,0.3131,0.06091,0.10526,0.07717,0.11111,0.1913,0.14057
openai_35578328.txt.json,0.50479,0.47879,0.49145,0.13782,0.1307,0.13417,0.35144,0.33333,0.34215
openai_35646759.txt.json,0.42636,0.41045,0.41825,0.14844,0.14286,0.1456,0.34109,0.32836,0.3346
openai_35721901.txt.json,0.3907,0.49123,0.43524,0.07009,0.08824,0.07812,0.17674,0.22222,0.19689
openai_35723332.txt.json,0.52941,0.45957,0.49202,0.20197,0.17521,0.18764,0.2549,0.22128,0.2369
openai_35841019.txt.json,0.37374,0.76289,0.5017,0.1443,0.29534,0.19387,0.27525,0.56186,0.36949
openai_35888225.txt.json,0.41912,0.38776,0.40283,0.07407,0.06849,0.07117,0.22059,0.20408,0.21201
openai_35893822.txt.json,0.47706,0.55615,0.51358,0.23041,0.26882,0.24814,0.25229,0.29412,0.2716
openai_35925677.txt.json,0.24759,0.46951,0.32421,0.06452,0.1227,0.08457,0.12862,0.2439,0.16842
openai_35931619.txt.json,0.40359,0.5,0.44665,0.11261,0.13966,0.12468,0.32735,0.40556,0.36228
openai_35956361.txt.json,0.25993,0.51064,0.3445,0.08696,0.17143,0.11539,0.12996,0.25532,0.17225
openai_36159459.txt.json,0.5177,0.61257,0.56115,0.16,0.18947,0.17349,0.22566,0.26702,0.2446
openai_36225403.txt.json,0.47027,0.47027,0.47027,0.1413,0.1413,0.1413,0.21622,0.21622,0.21622
openai_36432595.txt.json,0.39506,0.39024,0.39264,0.07453,0.07362,0.07407,0.17901,0.17683,0.17791
openai_36613060.txt.json,0.44809,0.44565,0.44687,0.20879,0.20765,0.20822,0.24044,0.23913,0.23978
openai_36621986.txt.json,0.2898,0.55906,0.38173,0.09016,0.1746,0.11891,0.21633,0.41732,0.28495
openai_36624486.txt.json,0.20773,0.64179,0.31387,0.08232,0.25564,0.12454,0.15459,0.47761,0.23358
openai_36671830.txt.json,0.27574,0.52083,0.36058,0.05166,0.0979,0.06763,0.12132,0.22917,0.15865
openai_36726508.txt.json,0.56944,0.63566,0.60073,0.27972,0.3125,0.2952,0.34722,0.3876,0.3663
openai_36802665.txt.json,0.46795,0.4269,0.44648,0.14194,0.12941,0.13539,0.25,0.22807,0.23853
openai_36818744.txt.json,0.38191,0.53147,0.44445,0.07071,0.09859,0.08235,0.17588,0.24476,0.20468
openai_36912920.txt.json,0.2807,0.66116,0.39409,0.06338,0.15,0.08911,0.18246,0.42975,0.25616
openai_36914096.txt.json,0.4,0.50242,0.4454,0.16988,0.21359,0.18924,0.3,0.37681,0.33405
openai_36928733.txt.json,0.43151,0.40385,0.41722,0.06897,0.06452,0.06667,0.27397,0.25641,0.2649
openai_36949825.txt.json,0.30124,0.50259,0.3767,0.081,0.13542,0.10137,0.21429,0.35751,0.26796
openai_37011573.txt.json,0.42105,0.38889,0.40433,0.12121,0.11189,0.11636,0.21805,0.20139,0.20939
openai_37180128.txt.json,0.27479,0.52717,0.36127,0.07102,0.13661,0.09346,0.2068,0.39674,0.27188
openai_37237016.txt.json,0.43694,0.47317,0.45433,0.13575,0.14706,0.14118,0.26126,0.28293,0.27166
openai_37238785.txt.json,0.36596,0.52439,0.43108,0.11538,0.16564,0.13602,0.18298,0.2622,0.21554
openai_37243314.txt.json,0.36861,0.65161,0.47086,0.15385,0.27273,0.19673,0.24088,0.42581,0.3077
openai_37280640.txt.json,0.24281,0.57143,0.34081,0.05769,0.13636,0.08108,0.17572,0.41353,0.24664
openai_37286057.txt.json,0.44848,0.40659,0.42651,0.18293,0.16575,0.17392,0.32727,0.2967,0.31124
openai_37327065.txt.json,0.32588,0.58286,0.41803,0.08974,0.16092,0.11522,0.21086,0.37714,0.27049
openai_37502665.txt.json,0.4,0.4,0.4,0.09589,0.09589,0.09589,0.23182,0.23182,0.23182
openai_37530966.txt.json,0.416,0.56522,0.47926,0.15663,0.21311,0.18056,0.248,0.33696,0.28572
openai_37541907.txt.json,0.50273,0.49596,0.49932,0.10685,0.10541,0.10613,0.31421,0.30997,0.31208
openai_37544128.txt.json,0.31364,0.47917,0.37912,0.08676,0.13287,0.10497,0.23182,0.35417,0.28022
openai_37674046.txt.json,0.5,0.319,0.3895,0.14124,0.08993,0.10989,0.23034,0.14695,0.17943
openai_37684701.txt.json,0.3963,0.59777,0.47662,0.10781,0.16292,0.12976,0.25926,0.39106,0.3118
openai_37714356.txt.json,0.3277,0.56069,0.41364,0.10169,0.17442,0.12848,0.15203,0.26012,0.1919
openai_37737892.txt.json,0.41107,0.46429,0.43606,0.13889,0.15695,0.14737,0.18972,0.21429,0.20126
openai_37757567.txt.json,0.64737,0.49597,0.56165,0.20635,0.15789,0.1789,0.45263,0.34677,0.39269
openai_37927490.txt.json,0.52157,0.59111,0.55417,0.2126,0.24107,0.22594,0.23922,0.27111,0.25417
openai_37959984.txt.json,0.3218,0.55357,0.407,0.05903,0.1018,0.07473,0.13841,0.2381,0.17506
openai_37962046.txt.json,0.40268,0.45113,0.42553,0.09459,0.10606,0.1,0.22819,0.25564,0.24114
openai_37969975.txt.json,0.36283,0.40594,0.38318,0.10222,0.11443,0.10798,0.18142,0.20297,0.19159
openai_38053954.txt.json,0.35714,0.53957,0.4298,0.10048,0.15217,0.12104,0.17143,0.25899,0.2063
openai_7579465.txt.json,0.3743,0.46528,0.41486,0.08427,0.1049,0.09346,0.18436,0.22917,0.20434
openai_9060889.txt.json,0.31047,0.62319,0.41446,0.1087,0.21898,0.14528,0.22383,0.44928,0.2988
openai_9747750.txt.json,0.41121,0.43137,0.42105,0.08491,0.08911,0.08696,0.19626,0.20588,0.20095
