filename,model_type,supert_score
references_32859047.txt.json,openai,0.621309761423747
references_32922090.txt.json,openai,0.5590017631628035
references_32967898.txt.json,openai,0.6357375678415769
references_32992627.txt.json,openai,0.5385469571273895
references_33050010.txt.json,openai,0.37721983253736757
references_33053851.txt.json,openai,0.472146695105297
references_33195652.txt.json,openai,0.6565984853070743
references_33269027.txt.json,openai,0.5837136638370847
references_33315875.txt.json,openai,0.5819408515817339
references_33330683.txt.json,openai,0.5083699208846495
references_33420151.txt.json,openai,0.609751434054239
references_33425836.txt.json,openai,0.519891711791111
references_33597031.txt.json,openai,0.616842563487194
references_33711246.txt.json,openai,0.5325655620586568
references_33810185.txt.json,openai,0.5724862431010468
references_33890804.txt.json,openai,0.5182826162012258
references_33945221.txt.json,openai,0.5173510136077161
references_33968158.txt.json,openai,0.6291357886941822
references_34007765.txt.json,openai,0.6516926544167088
references_34111113.txt.json,openai,0.5701329075242543
references_34194233.txt.json,openai,0.6333540102554981
references_34374204.txt.json,openai,0.5456337725914054
references_34393272.txt.json,openai,0.5513429801044962
references_34407074.txt.json,openai,0.5626739970627151
references_34485977.txt.json,openai,0.5146675059152971
references_34496629.txt.json,openai,0.611873868545841
references_34591906.txt.json,openai,0.5501645295179056
references_34787529.txt.json,openai,0.5882324738917537
references_34790706.txt.json,openai,0.5616101503924544
references_34835196.txt.json,openai,0.6699362802596065
references_34867043.txt.json,openai,0.6188099759254112
references_34977426.txt.json,openai,0.624444687740904
references_35012613.txt.json,openai,0.5597020289297704
references_35014954.txt.json,openai,0.5793647792259977
references_35062787.txt.json,openai,0.5632330180456891
references_35099707.txt.json,openai,0.5649255304416482
references_35134952.txt.json,openai,0.5571474624033792
references_35141450.txt.json,openai,0.519554893054084
references_35195153.txt.json,openai,0.5504258957953044
references_35224181.txt.json,openai,0.4537108609767074
references_35271201.txt.json,openai,0.39538302995974123
references_35290508.txt.json,openai,0.5534956982319184
references_35300244.txt.json,openai,0.5963429046164023
references_35410568.txt.json,openai,0.49128766937287444
references_35449781.txt.json,openai,0.5343267808039359
references_35458558.txt.json,openai,0.5501858721041
references_35494918.txt.json,openai,0.6545817439585119
references_35520829.txt.json,openai,0.6037536434172271
references_35574795.txt.json,openai,0.6700706848526546
references_35578328.txt.json,openai,0.6154869451888431
references_35646759.txt.json,openai,0.5361892901795392
references_35721901.txt.json,openai,0.5710798031779987
references_35723332.txt.json,openai,0.49888317039826463
references_35841019.txt.json,openai,0.6050169065105694
references_35888225.txt.json,openai,0.5949485111475404
references_35893822.txt.json,openai,0.6245713854311838
references_35925677.txt.json,openai,0.5855535163868458
references_35931619.txt.json,openai,0.4964522931170539
references_35956361.txt.json,openai,0.5316969724448376
references_36159459.txt.json,openai,0.6205560571669184
references_36225403.txt.json,openai,0.5171379699506257
references_36432595.txt.json,openai,0.6331386486240451
references_36613060.txt.json,openai,0.4840936626654067
references_36621986.txt.json,openai,0.625869784900147
references_36624486.txt.json,openai,0.5605059335760761
references_36671830.txt.json,openai,0.578495042622948
references_36726508.txt.json,openai,0.5643326600264947
references_36802665.txt.json,openai,0.5764246595798922
references_36818744.txt.json,openai,0.5831332071286551
references_36912920.txt.json,openai,0.6407312402117973
references_36914096.txt.json,openai,0.4856860175710482
references_36928733.txt.json,openai,0.6372491844673637
references_36949825.txt.json,openai,0.5463488022338348
references_37011573.txt.json,openai,0.5654514473121813
references_37180128.txt.json,openai,0.540811377766461
references_37237016.txt.json,openai,0.5699732162016266
references_37238785.txt.json,openai,0.4889025274840554
references_37243314.txt.json,openai,0.62356696759924
references_37280640.txt.json,openai,0.5946315275367027
references_37286057.txt.json,openai,0.5366471944009374
references_37327065.txt.json,openai,0.5905017130857173
references_37502665.txt.json,openai,0.6434222433086497
references_37530966.txt.json,openai,0.5905122998782115
references_37541907.txt.json,openai,0.5467821286121466
references_37544128.txt.json,openai,0.4640687778193021
references_37674046.txt.json,openai,0.5482549103141592
references_37684701.txt.json,openai,0.5069325687508753
references_37714356.txt.json,openai,0.4971323184459063
references_37737892.txt.json,openai,0.4752879900710039
references_37757567.txt.json,openai,0.6047016089645345
references_37927490.txt.json,openai,0.6034852738819722
references_37959984.txt.json,openai,0.5700931932443347
references_37962046.txt.json,openai,0.5224512748242005
references_37969975.txt.json,openai,0.4738968893958219
references_38053954.txt.json,openai,0.5451709166710663
references_7579465.txt.json,openai,0.6627031351925581
references_9060889.txt.json,openai,0.6318936166076452
references_9747750.txt.json,openai,0.5632670649310831
